house_id,xiaoqu,district,total_price,unit_price,house_type,floor,area,house_struct,in_area,building_type,direction,building_structure,fixture,elevator_ratio,elevator_exist,yearlimit,list_time,trade_type,last_tradetime,house_use,house_time,owner_attribute,mortage,property_status,villa_type,overall_floor
103108505348,蓝星万象城,经区,1580000.0,14712.0,3室2厅1厨1卫,高楼层,107.4,平层,暂无数据,板楼,南北,钢混结构,精装,两梯四户,有,暂无数据,2020-04-10,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押,未上传房本照片,暂无数据,25.0
103108499771,天东家园小城故事,经区,900000.0,10296.0,3室1厅1厨1卫,高楼层,87.42,平层,暂无数据,板楼,南北,未知结构,简装,一梯两户,暂无数据,暂无数据,2020-04-10,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103108499064,五洲太阳城天琴园,经区,928000.0,9681.0,2室1厅1厨1卫,高楼层,95.86,平层,暂无数据,板楼,东西,钢混结构,精装,一梯两户,无,暂无数据,2020-04-10,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103108494892,皇冠九龙湾花园,经区,1180000.0,14750.0,3室2厅1厨1卫,中楼层,80.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,暂无数据,暂无数据,2020-04-10,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103108492751,翡翠城A区,经区,950000.0,11446.0,3室2厅1厨2卫,高楼层,83.0,平层,暂无数据,板楼,南北,未知结构,其他,一梯两户,暂无数据,暂无数据,2020-04-10,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,7.0
103108493764,顺沁苑,经区,1100000.0,12558.0,2室1厅1厨1卫,低楼层,87.6,平层,暂无数据,板塔结合,南北,未知结构,简装,一梯两户,无,暂无数据,2020-04-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108489669,九龙明珠花园,经区,1000000.0,13699.0,2室1厅1厨1卫,高楼层,73.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,暂无数据,暂无数据,2020-04-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108486079,凤林小区A区,经区,1220000.0,12200.0,3室2厅1厨1卫,高楼层,100.0,平层,暂无数据,板塔结合,南北,混合结构,精装,一梯两户,暂无数据,暂无数据,2020-04-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108485061,五洲太阳城天鹤园,经区,1100000.0,10281.0,3室2厅1厨1卫,中楼层,107.0,平层,暂无数据,板楼,南北,未知结构,毛坯,一梯两户,暂无数据,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,11.0
103108484775,五洲太阳城天鹤园,经区,950000.0,10360.0,3室2厅1厨1卫,高楼层,91.7,平层,暂无数据,板楼,南北,未知结构,毛坯,十二梯两户,有,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押,未上传房本照片,暂无数据,11.0
103108480684,九龙明珠花园,经区,998000.0,12795.0,2室1厅1厨1卫,中楼层,78.0,平层,暂无数据,板楼,南北,砖混结构,简装,一梯两户,有,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,17.0
103108480500,新都花园二区,经区,1100000.0,10092.0,3室2厅1厨2卫,中楼层,109.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片,暂无数据,8.0
103108479447,蓝星万象城,经区,1900000.0,17273.0,3室2厅1厨1卫,低楼层,110.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯四户,有,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,28.0
103108474972,滨海龙城,经区,1450000.0,10070.0,5室2厅2厨1卫,高楼层,144.0,平层,暂无数据,板楼,北南,钢混结构,精装,一梯两户,无,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103108471040,瀚城阳光邑上二期,经区,1000000.0,11495.0,3室1厅1厨1卫,高楼层,87.0,平层,暂无数据,暂无数据,南北,未知结构,毛坯,一梯一户,暂无数据,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押28万元工商银行客户偿还,未上传房本照片,暂无数据,14.0
103108471692,广信百度城,经区,420000.0,12000.0,1室1厅1厨1卫,高楼层,35.0,平层,暂无数据,塔楼,东,钢混结构,其他,两梯二十五户,有,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,15.0
103108469071,乐天世纪城,经区,410000.0,10513.0,1室1厅1厨1卫,低楼层,39.0,平层,暂无数据,板塔结合,南北,钢混结构,其他,四梯十九户,有,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,25.0
103108468083,青岛中路140号,经区,530000.0,11042.0,1室1厅1厨1卫,高楼层,48.0,平层,暂无数据,板楼,东,框架结构,精装,两梯二十四户,有,暂无数据,2020-04-09,商品房,暂无数据,商住两用,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,28.0
103108467916,青岛中路140号,经区,500000.0,11628.0,1室1厅1厨1卫,中楼层,43.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯二十四户,暂无数据,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,28.0
103108467313,阳光海上城,经区,1500000.0,12712.0,3室2厅1厨1卫,低楼层,118.0,平层,暂无数据,板楼,南北,钢混结构,毛坯,一梯三户,有,暂无数据,2020-04-09,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押,未上传房本照片,暂无数据,20.0
103108459981,龙跃国际,经区,2480000.0,15215.0,3室2厅1厨2卫,中楼层,163.0,平层,暂无数据,板楼,南北,钢混结构,毛坯,一梯四户,暂无数据,暂无数据,2020-04-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103108458550,富城茗居,经区,1300000.0,15295.0,2室2厅1厨1卫,高楼层,85.0,平层,暂无数据,塔楼,南北,框架结构,精装,两梯六户,有,暂无数据,2020-04-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,30.0
103108458189,凤林龙凤花园,经区,980000.0,6125.0,5室2厅1厨2卫,高楼层,160.0,平层,暂无数据,塔楼,南北,框架结构,精装,一梯两户,无,暂无数据,2020-04-08,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押,未上传房本照片,暂无数据,7.0
103108458444,富城茗居,经区,1300000.0,15295.0,2室2厅1厨1卫,中楼层,85.0,平层,暂无数据,板楼,南北,框架结构,精装,两梯六户,有,暂无数据,2020-04-08,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,30.0
103105192548,蒿泊西一区,经区,810000.0,10946.0,3室2厅1厨1卫,高楼层,74.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-06-30,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105185576,乐天世纪城,经区,950000.0,8797.0,2室2厅1厨1卫,中楼层,108.0,平层,暂无数据,塔楼,北,钢混结构,精装,四梯十五户,有,暂无数据,2019-06-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,20.0
103105183238,锦绣北山,经区,1200000.0,12749.0,3室1厅1厨1卫,高楼层,94.13,平层,暂无数据,板楼,南北,框架结构,毛坯,一梯两户,无,暂无数据,2019-06-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105129051,蓝星万象城,经区,1898000.0,14735.0,3室2厅1厨2卫,低楼层,128.81,平层,暂无数据,板楼,南北,钢混结构,精装,两梯两户,有,暂无数据,2019-06-24,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,28.0
103105152949,望海名居,经区,670000.0,13674.0,1室1厅1厨1卫,高楼层,49.0,平层,暂无数据,板塔结合,北,框架结构,精装,一梯十六户,有,暂无数据,2019-06-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,5.0
103105121953,海峰路,经区,638000.0,9961.0,2室1厅1厨1卫,高楼层,64.05,平层,暂无数据,板楼,南北,砖混结构,简装,一梯两户,无,暂无数据,2019-06-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105115041,凤凰花园,经区,700000.0,8434.0,2室2厅1厨1卫,高楼层,83.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2019-06-22,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103105113308,皇冠时代海景,经区,1200000.0,12632.0,2室2厅1厨1卫,高楼层,95.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯四户,有,暂无数据,2019-06-22,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押30万元,未上传房本照片,暂无数据,18.0
103105104180,蓝星万象城,经区,1280000.0,15095.0,2室2厅1厨1卫,低楼层,84.8,平层,暂无数据,板楼,南北,钢混结构,精装,两梯四户,有,暂无数据,2019-06-21,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片,暂无数据,28.0
103105018283,五洲太阳城天鹤园,经区,1030000.0,8690.0,2室2厅1厨1卫,低楼层,118.54,平层,暂无数据,板楼,南北,未知结构,毛坯,一梯两户,有,暂无数据,2019-06-13,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押,未上传房本照片,暂无数据,11.0
103104919893,天东家园小城故事,经区,750000.0,11195.0,2室1厅1厨1卫,高楼层,67.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-06-03,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103104889302,蒿泊西一区,经区,900000.0,10976.0,3室2厅1厨1卫,高楼层,82.0,平层,暂无数据,板楼,南北,砖混结构,毛坯,一梯两户,有,暂无数据,2019-05-31,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103104848458,海瞳路社区,经区,1180000.0,12292.0,3室2厅1厨1卫,低楼层,96.0,平层,暂无数据,板楼,南北,混合结构,简装,九梯两户,有,暂无数据,2019-05-27,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103104849526,翡翠城D1区,经区,758000.0,10255.0,2室1厅1厨1卫,低楼层,73.92,平层,暂无数据,板楼,南北,未知结构,简装,一梯三户,有,暂无数据,2019-05-27,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押金融公司垫资,未上传房本照片,暂无数据,18.0
103104843656,皇冠时代海景,经区,1750000.0,17064.0,2室1厅1厨1卫,中楼层,102.56,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,有,暂无数据,2019-05-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,8.0
103104888496,锦绣北山,经区,780000.0,11642.0,2室1厅1厨1卫,中楼层,67.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2019-05-31,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103104820442,凤林小区,经区,1320000.0,12223.0,3室2厅1厨1卫,中楼层,108.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2019-05-24,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103104789776,南曲阜小区C区,经区,668000.0,9576.0,2室1厅1厨1卫,高楼层,69.76,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,有,暂无数据,2019-05-21,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押业主自还,未上传房本照片,暂无数据,6.0
103104717704,五洲太阳城天琴园,经区,1200000.0,8834.0,3室2厅1厨1卫,高楼层,135.85,平层,暂无数据,暂无数据,南北,未知结构,毛坯,一梯两户,无,暂无数据,2019-05-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104652611,南曲阜小区A区,经区,590000.0,9673.0,2室1厅1厨1卫,中楼层,61.0,平层,暂无数据,板楼,南北,钢混结构,简装,一梯三户,无,暂无数据,2019-05-07,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押5万元,未上传房本照片,暂无数据,7.0
103104594726,华能威海电厂小区,经区,750000.0,7862.0,3室2厅1厨1卫,高楼层,95.4,平层,暂无数据,板楼,北,混合结构,简装,一梯两户,无,暂无数据,2019-05-01,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103104543059,皇冠花园南区,经区,1365000.0,14862.0,2室2厅1厨1卫,中楼层,91.85,平层,暂无数据,板楼,南北,砖混结构,简装,一梯两户,有,暂无数据,2019-04-26,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103104494777,滨海龙城,经区,580000.0,11600.0,2室1厅1厨1卫,中楼层,50.0,平层,暂无数据,塔楼,南北,钢混结构,简装,两梯二十八户,有,暂无数据,2019-04-21,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,17.0
103104467926,蓝山小镇,经区,909000.0,11654.0,2室1厅1厨1卫,中楼层,78.0,平层,暂无数据,板楼,南北,未知结构,精装,一梯九户,无,暂无数据,2019-04-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,9.0
103104270693,时代嘉园,经区,1630000.0,11769.0,3室2厅0厨2卫,低楼层,138.5,平层,暂无数据,板楼,南北,框架结构,精装,四梯两户,有,暂无数据,2019-03-29,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,11.0
103104184596,华发九龙湾一期,经区,1560000.0,17305.0,2室1厅1厨1卫,低楼层,90.15,平层,暂无数据,板楼,南北,钢混结构,精装,两梯两户,有,暂无数据,2019-03-20,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押38万元,未上传房本照片,暂无数据,31.0
103104182840,翡翠城B区,经区,900000.0,9783.0,2室2厅1厨1卫,中楼层,92.0,平层,暂无数据,板楼,南北,未知结构,精装,一梯两户,无,暂无数据,2019-03-20,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103104140406,广信百度城,经区,696000.0,12107.0,1室0厅0厨1卫,低楼层,57.49,平层,暂无数据,塔楼,西,钢混结构,精装,两梯二十五户,有,暂无数据,2019-03-16,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,15.0
103103912602,春天花园,经区,2000000.0,15385.0,3室2厅1厨2卫,中楼层,130.0,平层,暂无数据,板楼,南北,钢混结构,简装,一梯两户,有,暂无数据,2019-02-19,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押60万元,未上传房本照片,暂无数据,6.0
103104001743,信泰金域仕家,经区,1300000.0,15477.0,2室2厅1厨1卫,中楼层,84.0,平层,暂无数据,板楼,南北,钢混结构,毛坯,两梯四户,有,暂无数据,2019-03-01,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103105631664,翡翠城A区,经区,700000.0,11098.0,2室1厅1厨1卫,高楼层,63.08,平层,暂无数据,板楼,南北,框架结构,简装,一梯两户,有,暂无数据,2019-08-08,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,12.0
103105618381,新都花园二区,经区,1398000.0,11848.0,4室2厅1厨1卫,高楼层,118.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-08-06,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103105628009,五洲太阳城天鹤园,经区,1198000.0,9508.0,3室2厅1厨2卫,中楼层,126.0,平层,暂无数据,板楼,南北,未知结构,毛坯,一梯两户,有,暂无数据,2019-08-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,11.0
103105608872,尚河苑,经区,998000.0,9194.0,3室2厅1厨1卫,高楼层,108.55,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,有,暂无数据,2019-08-05,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103105567730,锦绣北山,经区,1148000.0,13196.0,2室2厅1厨1卫,中楼层,87.0,平层,暂无数据,板楼,南北,框架结构,毛坯,一梯两户,无,暂无数据,2019-08-02,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103105565165,乐天世纪城,经区,580000.0,11600.0,1室1厅0厨2卫,中楼层,50.0,平层,暂无数据,板塔结合,北,钢混结构,简装,四梯十九户,有,暂无数据,2019-08-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,25.0
103105565125,乐天世纪城,经区,1980000.0,14043.0,3室2厅1厨1卫,高楼层,141.0,平层,暂无数据,塔楼,南北,框架结构,精装,两梯三户,有,暂无数据,2019-08-02,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,18.0
103105565095,信泰金域仕家,经区,688000.0,12510.0,1室1厅1厨1卫,高楼层,55.0,平层,48.8㎡,板楼,南北,钢混结构,简装,两梯四户,有,暂无数据,2019-08-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103105544366,东海花园,经区,2100000.0,15218.0,3室2厅1厨2卫,高楼层,138.0,平层,暂无数据,塔楼,南北,砖混结构,简装,一梯两户,无,暂无数据,2019-07-31,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,4.0
103105534213,时代嘉园,经区,1800000.0,11250.0,3室2厅1厨2卫,低楼层,160.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯两户,有,暂无数据,2019-07-30,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,26.0
103105469428,蒿泊西三区,经区,1000000.0,6861.0,5室2厅1厨2卫,高楼层,145.77,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-07-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105457349,华能光源新村,经区,1350000.0,13107.0,3室2厅1厨1卫,高楼层,103.0,平层,暂无数据,暂无数据,南北,框架结构,精装,一梯两户,暂无数据,暂无数据,2019-07-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105447872,华能威海电厂小区,经区,690000.0,7753.0,3室2厅1厨1卫,高楼层,89.0,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,暂无数据,暂无数据,2019-07-22,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105461026,华能光源新村,经区,950000.0,9224.0,3室2厅1厨1卫,中楼层,103.0,平层,暂无数据,暂无数据,南北,框架结构,毛坯,一梯两户,暂无数据,暂无数据,2019-07-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103105447841,华能威海电厂小区,经区,680000.0,7312.0,3室2厅1厨1卫,低楼层,93.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,暂无数据,暂无数据,2019-07-22,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103105434882,富城国际,经区,800000.0,9357.0,2室1厅1厨1卫,中楼层,85.5,平层,暂无数据,板楼,南北,框架结构,精装,一梯十二户,有,暂无数据,2019-07-21,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,26.0
103105386149,时代商务酒店,经区,500000.0,10205.0,1室1厅1厨1卫,中楼层,49.0,平层,暂无数据,板塔结合,南北,框架结构,精装,两梯十七户,有,暂无数据,2019-07-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103105412408,滨海龙城,经区,1400000.0,14321.0,3室2厅1厨1卫,中楼层,97.76,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,有,暂无数据,2019-07-19,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押40万元,未上传房本照片,暂无数据,16.0
103105352838,信泰金域仕家,经区,830000.0,15091.0,1室1厅1厨1卫,低楼层,55.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯四户,有,暂无数据,2019-07-14,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,18.0
103105349945,时代商务酒店,经区,365000.0,7576.0,1室1厅1厨1卫,低楼层,48.18,平层,暂无数据,板塔结合,南北,框架结构,简装,两梯十七户,有,暂无数据,2019-07-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103105279201,凤凰花园,经区,690000.0,8314.0,3室2厅1厨1卫,高楼层,83.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,有,暂无数据,2019-07-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103105340108,广信百度城,经区,930000.0,11924.0,2室1厅1厨1卫,高楼层,78.0,平层,暂无数据,塔楼,东西,钢混结构,精装,两梯二十五户,有,暂无数据,2019-07-13,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,15.0
103105276275,信泰金域仕家,经区,1680000.0,16634.0,2室2厅2厨1卫,高楼层,101.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯三户,有,暂无数据,2019-07-07,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,18.0
103105273395,滨海龙城,经区,1200000.0,14281.0,3室1厅1厨1卫,中楼层,84.03,平层,暂无数据,板楼,南北,框架结构,简装,一梯两户,无,暂无数据,2019-07-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103105227281,蓝星万象城,经区,1450000.0,17059.0,2室2厅1厨1卫,低楼层,85.0,平层,暂无数据,板塔结合,南北,钢混结构,精装,两梯八户,有,暂无数据,2019-07-03,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,28.0
103105228155,龙海国际,经区,650000.0,10484.0,1室1厅1厨1卫,低楼层,62.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯十四户,有,暂无数据,2019-07-03,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,25.0
103105216461,瀚城阳光邑上二期,经区,780000.0,9177.0,2室2厅1厨1卫,高楼层,85.0,平层,暂无数据,板楼,南北,钢混结构,毛坯,一梯三户,暂无数据,暂无数据,2019-07-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,17.0
103106569847,杨家台生活小区,经区,830000.0,9941.0,2室2厅1厨1卫,中楼层,83.5,平层,暂无数据,板楼,南北,砖混结构,简装,一梯两户,无,暂无数据,2019-10-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103105200162,蓝星万象城,经区,1120000.0,14934.0,2室1厅1厨1卫,低楼层,75.0,平层,暂无数据,板楼,南北,框架结构,精装,两梯六户,有,暂无数据,2019-07-01,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,25.0
103106541761,嘉美花园,经区,1200000.0,9524.0,5室2厅1厨2卫,高楼层,126.0,平层,暂无数据,板楼,南北,钢混结构,简装,一梯两户,暂无数据,暂无数据,2019-10-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103106467305,皇冠花园南区,经区,1238000.0,13051.0,3室2厅1厨1卫,高楼层,94.86,平层,暂无数据,板楼,南北,砖混结构,简装,一梯两户,暂无数据,暂无数据,2019-10-10,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103106454499,时代嘉园,经区,2000000.0,12579.0,3室2厅1厨2卫,低楼层,159.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯两户,有,暂无数据,2019-10-09,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,26.0
103106421239,广信百度城,经区,998000.0,12350.0,2室2厅1厨1卫,中楼层,80.81,平层,暂无数据,塔楼,东西,钢混结构,精装,两梯二十五户,有,暂无数据,2019-10-06,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,15.0
103106416526,杨家滩西小区,经区,1050000.0,12651.0,3室2厅1厨1卫,低楼层,83.0,平层,暂无数据,暂无数据,南北,钢混结构,毛坯,一梯一户,无,暂无数据,2019-10-06,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106378897,华发九龙湾二期,经区,2200000.0,18748.0,3室2厅1厨1卫,高楼层,117.35,平层,暂无数据,板楼,南北,框架结构,毛坯,九梯两户,有,暂无数据,2019-10-02,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,17.0
103106280953,广信百度城,经区,1220000.0,8841.0,2室2厅1厨1卫,高楼层,138.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯八户,有,暂无数据,2019-09-24,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,15.0
103106325966,明珠花园,经区,1650000.0,14474.0,2室2厅1厨1卫,中楼层,114.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-09-28,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,5.0
103106148909,五洲太阳城天琴园,经区,1200000.0,8824.0,3室1厅1厨2卫,低楼层,136.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,暂无数据,暂无数据,2019-09-19,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押80万元客户偿还,未上传房本照片,暂无数据,6.0
103106252735,蓝山小镇,经区,660000.0,9429.0,2室1厅1厨1卫,高楼层,70.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,有,暂无数据,2019-09-22,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103106126540,皇冠花园南区,经区,1050000.0,14643.0,2室2厅1厨1卫,低楼层,71.71,平层,暂无数据,板楼,南北,砖混结构,简装,一梯两户,无,暂无数据,2019-09-17,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103106111049,广信百度城,经区,395000.0,11756.0,1室1厅1厨1卫,中楼层,33.6,平层,暂无数据,塔楼,东,钢混结构,精装,两梯二十五户,有,暂无数据,2019-09-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,15.0
103106053294,德顺园,经区,530000.0,12620.0,1室1厅1厨1卫,高楼层,42.0,平层,暂无数据,板楼,南北,框架结构,简装,一梯二十七户,有,暂无数据,2019-09-11,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
